Bird	calltype	fund	cvfund	maxfund	minfund	F1	F2	F3	sal	rms	maxAmp	meanS	stdS	skewS	kurtS	entS	q1	q2	q3	meanT	stdT	skewT	kurtT	entT	preorpost	nameofsyl
bird3	a_pos	908.5172242237276	0.1537440701497868	1073.616352926968	622.9263859701501	1889.8232973857248	3479.627529719882	5306.264825744683	0.6633602906736025	5280.865195959139	14354.991721665148	5960.135855401146	1470.9842533187536	-3.091891826557677	11.982008159902728	0.358621672620925	6375.0	6406.25	6437.5	0.1321321189022357	0.0308099190494028	1.1919884000221637	7.493841126922836	0.7954963306084744	pos	a
bird3	a_pos	962.0538581569672	0.1192206209232617	1088.703626346591	753.4780125156279	1996.4307244522524	3529.587895282405	5332.982207267032	0.6834972461962364	4431.926674990246	11412.73122400561	5547.692512279566	1826.9270452393648	-1.3637937607093813	4.753783829631173	0.5196456305675183	6187.5	6375.0	6406.25	0.1346685024266516	0.0374705196130495	1.0348760624683866	6.862347493167377	0.8237046965082149	pos	a
bird3	a_pos	918.6864825576648	0.3077351763201175	1454.6717974355197	400.7394033524949	1623.2747538345936	3331.786760014509	5230.915653403945	0.593797013335596	1313.1000022607377	2741.4897780846222	2269.7443606545103	2763.276435418648	0.9931286132159992	2.841760931116925	0.5686586665518097	62.5	125.0	3343.75	0.1431386023218229	0.0444586193502496	0.2061931296777589	4.511142774215236	0.8839472500909575	pos	a
bird3	a_pos	856.8375986246459	0.1457739377384962	1065.1821209063803	619.9816651065514	1981.9826736515024	3466.644123033488	5274.469324655297	0.6568763684113452	4593.105878609183	12380.38638113112	5762.1344506201485	1589.6545746288807	-1.8093273060146249	6.420527626145361	0.4467984639746394	6281.25	6406.25	6437.5	0.1353052946622238	0.0348663658711886	1.1052986875203437	7.736084843424219	0.8054295369217428	pos	a
bird3	a_pos	845.2298926916018	0.293625453243227	1368.2471600908648	543.8209237213883	1826.099699437592	3275.6910026634314	5121.533575774522	0.6910523867888911	3356.7123429201583	8429.669654723664	5490.19133199095	2068.474904509579	-1.752486167255633	4.676078457581169	0.4114376687377999	6406.25	6500.0	6531.25	0.1302103887997859	0.0336223278618756	1.0020100558277674	7.333097466175855	0.820887057011557	pos	a
bird3	a_pos	1031.8108638537974	0.2790221406126116	1403.9609400814363	398.85184186341695	1873.3269373601352	3160.899120496297	5151.188292103764	0.670191136003397	3662.105780854215	9433.593750771306	5461.924541280257	1940.604446089993	-1.780208452140194	5.250327587555428	0.5153321638130974	6125.0	6312.5	6375.0	0.1344218322950641	0.0353986938638915	0.8476437697866464	6.653205365060122	0.828139118576716	pos	a
bird3	a_pos	1065.104227636073	0.2583208621679856	1465.5420776535452	630.8448168367399	2015.1373844946984	3329.531380236959	5063.177763228879	0.6356605822924123	3588.8304319129115	8884.710812569961	5204.892915747252	2158.281259133884	-1.428297781300147	3.7920639366294937	0.5350282863876632	3281.25	6343.75	6406.25	0.1334227014294507	0.0318505389941654	0.7515804849144374	6.907463333952638	0.8260294848895118	pos	a
bird3	a_pos	1097.6283362163017	0.3243909365943128	1479.5190563027284	352.9037984219973	1774.5533711437438	3231.622653022127	5202.51921619045	0.6752641737522006	1983.1127177691517	4259.78103370884	3450.101482542841	2941.9273205653003	0.2157501464034431	1.782451393973753	0.6099581587549616	62.5	3218.75	6343.75	0.1450366413238392	0.0405464731206061	0.2567988033489537	5.172985339743227	0.8703532767984193	pos	a
bird3	a_pos	981.3319326948604	0.192346678845565	1402.133869854794	698.8364105259735	1834.5405201744984	3354.406928598329	5152.454878156988	0.6640781316793007	2909.813590375852	7511.736794206043	5359.154533309555	1946.203266267383	-1.7195324941797274	4.8376788255825	0.552448072618587	6093.75	6250.0	6375.0	0.1343627273207464	0.036855576358203	0.930715258397314	6.601151115659252	0.8259943564949507	pos	a
bird3	a_pos	1051.7673696890758	0.2017531541194948	1478.4695431878115	767.6354315760761	2089.933314529015	3587.4755087086583	5497.58275889956	0.6228889411331562	4212.530322205097	10921.712734404397	5422.151489271878	1826.391690108448	-1.752833605665224	5.577796642193383	0.4819844482710156	6093.75	6187.5	6218.75	0.1336846244091402	0.0358059187524136	1.010562833873654	6.398083810916825	0.814952964442053	pos	a
bird3	a_pos	895.8368181188596	0.2892387936259103	1462.367364813652	406.1004153590201	2030.1305640951307	3535.7789248961208	5360.705209740516	0.6385962828925409	2910.698130017768	6951.947786021515	4911.128445850117	2255.833288327211	-0.7948432203058409	2.660930324122091	0.6047808777575283	3250.0	6406.25	6562.5	0.1360599722876987	0.040038508869858	0.7735254569615296	5.672112446148323	0.8495574370992133	pos	a
bird3	a_pos	877.1089143753875	0.1811749870854735	1487.5644317580163	614.7350314544098	1875.824631778289	3495.039544814226	5331.185919511322	0.6788236160744396	3357.82695261772	8278.88750754953	4596.910945638436	2189.601396037998	-0.6571513657120219	2.597226808122327	0.5256472623544848	3093.75	6093.75	6156.25	0.1384850267531638	0.0405830539668206	0.7909447747759024	5.7916318268239895	0.8514317565353111	pos	a
bird3	a_pos	920.6724191883987	0.1518406122436758	1077.3504595484003	767.4529256154348	1997.257899926529	3543.592416535481	5259.733073923332	0.6391799282315499	3433.177002146399	8935.320109550896	5148.602156236171	2116.3303495987248	-1.0023234765428155	3.388983795567837	0.5565271951958394	3218.75	6281.25	6406.25	0.1350061070478079	0.0368519451305377	0.9302842321942486	6.6220883981228775	0.8289688588599057	pos	a
bird3	a_pos	1008.1225777474432	0.3592908432202281	1480.848941975278	367.9165411867684	1830.940060273336	3300.228108192877	5341.383245208538	0.6268526994513233	1096.9357128707898	1827.8151066363373	1326.261852097335	2164.097344193451	1.922167577020705	6.184612327994453	0.5369735322816603	62.5	93.75	2687.5	0.1543634550792522	0.0458570020903048	-0.0589066570788357	4.511131175564231	0.8915500289262038	pos	a
bird3	a_pos	872.3040891812733	0.167502483705659	1082.6240155662076	583.1895907109721	1949.909031623876	3478.433740446031	5354.756152529953	0.6877913839120628	4229.030144512079	10793.836253250003	5434.492355392134	1945.1888993972675	-1.1919840423738253	4.085319531945761	0.5688675897689903	3312.5	6375.0	6468.75	0.1342861096504862	0.0336108099998304	0.991720786470582	6.815206282554275	0.8169031818490081	pos	a
bird3	a_pos	1000.0776182640988	0.115430112837346	1101.7717424478988	816.0606428176072	2213.251475224675	3622.9661391831582	5400.615037820234	0.6177310591488459	3721.234247669049	9407.10503721463	5732.937590140553	2081.309934358166	-1.8127424986666565	5.4259316164921065	0.4301667094353361	6531.25	6562.5	6593.75	0.1336295057230237	0.0352644726076865	0.9623555887121864	6.833409968455537	0.8222725692736772	pos	a
bird3	a_pos	969.460311875922	0.1067655985515785	1066.4120687919242	778.6822299596168	1975.1349041281576	3425.20508629944	5296.19637462087	0.6867311421867381	2840.8476589613906	6918.699837774583	4778.769841113485	2334.99478866689	-0.5243399974557937	2.561293222837434	0.599338306247205	3187.5	6312.5	6437.5	0.1356237889126332	0.0385260957340927	0.8265971808855072	6.2568411387218745	0.8432686976100343	pos	a
bird3	a_pos	1001.318899671638	0.0961949515591557	1073.1776015396497	751.7458685600601	2068.263741094261	3434.8214978243923	5264.464247613697	0.6854329153948496	3089.874010887693	7568.243435625272	4674.124271544658	2095.0289305468173	-0.3997106983072047	2.5600542438462046	0.5701268463564871	3187.5	6250.0	6437.5	0.1318219045520166	0.0368128144536556	0.9322298464148132	7.133067826056497	0.8340749277452855	pos	a
bird3	a_pos	992.4873679702392	0.1091066620049844	1075.2077218040863	793.455829841803	2106.018545184764	3572.256356691851	5454.924961506955	0.7104331962571226	3839.298033698836	9966.901142915054	3890.5946723888624	1750.1857767212582	0.4398842447965953	3.434763479161797	0.5170518892578762	3187.5	3218.75	6156.25	0.1341541630401064	0.0367463725363384	0.9277665810812028	6.1913768883323	0.8243026885529746	pos	a
bird3	a_pos	958.6611157412364	0.2500400941511411	1471.8953261955455	348.75274236849725	1988.456216641665	3449.2426940170485	5241.149876904321	0.76297969734669	3239.5479581416084	7945.974392739516	4529.029937638459	2062.531269956235	-0.5435220846112625	2.346975390125176	0.5187717926494507	3187.5	6031.25	6406.25	0.1354791723865583	0.0374517027216257	0.8518123196225811	6.367975439546506	0.8371052271881915	pos	a
bird3	a_pos	937.28188142343	0.2653352342842906	1409.809911758896	351.7316121008725	2102.262663490391	3458.413944606072	5350.7077436272	0.714100734694606	3883.925098721106	10046.93356628593	4963.289827918906	2040.9330875026385	-0.9729132763134934	2.917732449758891	0.4739424136737267	3218.75	6375.0	6406.25	0.1359497838483614	0.0345224122414559	0.8732403177627749	7.126573145545867	0.8212145698188948	pos	a
