Bird	calltype	fund	cvfund	maxfund	minfund	F1	F2	F3	sal	rms	maxAmp	meanS	stdS	skewS	kurtS	entS	q1	q2	q3	meanT	stdT	skewT	kurtT	entT	preorpost	nameofsyl
bird7	a_pos	881.350250517339	0.352808054724527	1467.506376289955	621.4151512037846	1335.86585991857	3080.2401270356663	4973.999284516754	0.5838310160115981	506.6915247031841	1086.6330312452735	2267.995311785084	1803.671348304864	1.294297440358616	3.908009546062371	0.8092753409274542	1187.5	1437.5	3062.5	0.1279495996146241	0.0347921000328757	0.2374793038252106	7.124417772241513	0.8442247356365917	pos	a
bird7	a_pos	803.1903397890526	0.3954313385261819	1476.116822385313	624.2623768674903	1414.896894496191	3199.6858681143963	4924.774224589624	0.5442785082377709	528.5800791127621	1152.0818130505531	2283.329437256448	1501.8644458900806	1.0502870409461735	3.4049535641412385	0.7925628316475966	1375.0	1687.5	3343.75	0.1270494362326304	0.0354995391810053	0.3713341534875808	6.902064114707014	0.8463197000590623	pos	a
bird7	a_pos	952.9548381262168	0.3189297093814263	1444.9851356916597	606.4424285484829	1391.6988105166631	3207.5255078808486	5088.737347423001	0.6402113854854881	508.7413959805382	1135.5180982140982	2766.6256558941777	1857.9013378636007	0.6319115591854386	2.0896533874110825	0.7951421894402321	1281.25	1937.5	4218.75	0.1233435208664399	0.0328910018734308	0.4435493549910601	7.581854489917279	0.8358895573346684	pos	a
bird7	a_pos	1092.4820768398342	0.2032810095327296	1409.1183892743566	903.5446638009292	1965.086094867508	3350.7561952787382	4360.512192880548	0.5699891732817428	2483.842533556593	5856.61640049209	3603.80029169196	955.4147213708968	0.6920231539771708	5.828003549999497	0.6330824887814958	2906.25	3625.0	3687.5	0.1209155570992092	0.0192423600222664	0.0871443406365378	12.407346631642886	0.7666737697152444	pos	a
bird7	a_pos	982.9839489462158	0.30564530553833	1381.2786375782684	494.7988386448322	1711.7994774606148	3235.483429308309	4017.501241129732	0.5707370120801226	720.6050946839097	1672.6163864597895	2799.8806251081764	1117.360673400426	0.0792244748659552	2.62916713203592	0.7081394790558958	1937.5	3187.5	3875.0	0.1209431384763078	0.0260354216669452	-0.1525198282644969	10.150859348014666	0.7898311448992945	pos	a
bird7	a_pos	876.6855547874094	0.3040901967144394	1472.540411696849	619.3504992579138	1318.2052500964153	3048.734149839945	5135.699904165954	0.6842375418891986	690.6183897744792	1432.7910574829425	2329.4835704302363	1746.6363807189605	1.0903434763027091	2.877143628203445	0.7678662487346886	1250.0	1500.0	3375.0	0.1346886257136592	0.0345772358503047	0.1045808432936803	7.322912276203258	0.84280501313279	pos	a
bird7	a_pos	906.7686353803138	0.3157722442316839	1365.112753539598	637.5408769684548	1469.5438391183102	3365.0491959045016	4960.82087005047	0.4682896969103588	451.1866240956065	1034.9808443327972	3251.283276786693	1783.9229441599675	-0.0577931162510731	1.873639972329208	0.8087346731136036	1531.25	3125.0	4937.5	0.1254747090370073	0.0361965214043136	0.4334357086041083	6.968470907186543	0.8420434789713327	pos	a
bird7	a_pos	1017.606815973754	0.3795482819447081	1474.3231948565624	685.8081374188337	1545.1321450445832	3156.8464874111464	4857.494370217027	0.4155090245069407	319.0501665176266	697.1314171190505	3402.4493525899406	2235.1668089866407	0.0650613274859349	1.704329330648488	0.8314920808404156	1437.5	3031.25	5750.0	0.1211716723965781	0.0378032179240684	0.1533057574272656	5.880515212869448	0.8557649047291931	pos	a
bird7	a_pos	824.506612754993	0.2861139358656673	1418.5027251798017	618.120888125664	1466.8587272911489	3173.7186065936257	4893.636806170482	0.5179362007693153	663.7283631406642	1452.085080410711	2571.58637666484	1395.815608117512	0.8419582141442652	3.437653904776608	0.7476864369108399	1562.5	1781.25	3312.5	0.1223446621543827	0.0322881331124629	0.603988554332824	8.066254091263154	0.8272624376623487	pos	a
bird7	a_pos	857.5933078184959	0.2936661637223883	1488.2010420217975	580.5930202970852	1355.735891987422	3166.943051910667	5023.857574160382	0.6636729751181236	618.5870930682562	1320.0876204888912	1962.3324716039835	1469.525618174751	1.6847695793879738	5.153582848453054	0.7469504478951604	1187.5	1468.75	1750.0	0.139575400916407	0.0362393808739801	-0.0203469907107242	6.962865745310245	0.847251663917878	pos	a
