Bird	calltype	fund	cvfund	maxfund	minfund	F1	F2	F3	sal	rms	maxAmp	meanS	stdS	skewS	kurtS	entS	q1	q2	q3	meanT	stdT	skewT	kurtT	entT	preorpost	nameofsyl
bird2	c_pos	910.0862236669368	0.2980884091546684	1242.161667872107	623.7514029764067	2347.528651093543	3823.16785965535	4969.076837146003	0.9493331381144388	4404.169430493162	11003.051232165732	4643.56747700181	883.0469623538494	-1.925019592257704	6.237933123474763	0.4208076229399595	4906.25	4968.75	5000.0	0.1304650189039193	0.0204191914355609	0.2402337042581696	12.08751013900351	0.7718781346765939	pos	c
bird2	c_pos	1085.646066448108	0.2282036425259412	1347.930287658413	514.4122812447488	2234.600781131161	3880.1699502492224	5179.815090612744	0.8894856787277285	6001.468725050183	13352.045709353282	4428.159356801556	1200.7175677463372	-0.8517751987660274	2.329792515985084	0.4753372717489052	2625.0	5125.0	5187.5	0.1348776549965221	0.0211604759736151	0.3248917092987006	10.880751158163031	0.7803092488243211	pos	c
bird2	c_pos	1221.0526466943477	0.0995794140514679	1281.3875198991605	836.103370771639	2286.5222371072723	3966.838719668698	5057.242129239695	0.9334285479238174	5971.265324692363	13697.216487170172	4619.540390667523	998.26053746478	-1.3678204593546948	4.683686830049792	0.4958672469519363	4875.0	5031.25	5125.0	0.1303969647405647	0.0197269271466088	0.1039206128694491	9.608395097460898	0.7769272739335544	pos	c
bird2	c_pos	1196.8848636606845	0.1287537141660872	1325.2248668652312	735.0687638140982	2314.053363796268	3819.680871267561	5085.796880608588	0.9051413955597708	8548.067508978616	21220.97045580443	4848.794856354255	813.2142222894963	-2.146277597491917	9.419291154068462	0.4350119046748142	4968.75	5125.0	5156.25	0.1340633835337841	0.0189064157241931	0.3029631275375639	10.592748794457751	0.7726934570975535	pos	c
bird2	c_pos	1068.9230915363762	0.277246782145684	1359.683460208514	523.6967069368476	2417.5541292952325	4311.955126565561	5307.453444718236	0.9019701412357392	3270.4691056995352	7570.760518050769	4361.025684845376	1291.5732897454036	-0.5113108169843046	2.071558180509496	0.4551611183153019	2625.0	5156.25	5218.75	0.1353939116497589	0.0234126138498215	0.4868503465030225	12.490384073515392	0.7797629723087199	pos	c
bird2	c_pos	953.4590263221104	0.301820805513183	1254.7871823012836	499.1403535736244	2425.8975868075045	4178.510681874676	5038.020856837057	0.9493673309579282	4662.002003826672	11280.143761911855	4639.872275904098	877.7282796238343	-1.9394114741190496	6.091213823701687	0.4057748669465321	4906.25	4968.75	5000.0	0.1313989678404278	0.0216909435066086	0.4629235339415061	11.736484897347855	0.7799199365749302	pos	c
bird2	c_pos	1081.3885184673486	0.2338957342121693	1300.9546276201456	504.4117699910748	2495.4657153062544	4172.644253898253	5117.914632459548	0.9038629991888169	3167.3086764173718	7467.668450451334	4474.863142839932	1108.3507849595508	-1.051102535213017	3.456798027986649	0.4750192890016656	4812.5	5031.25	5062.5	0.1312055856498378	0.0221715266262349	0.4458199146631314	12.827151283132894	0.774201855869766	pos	c
bird2	c_pos	1055.763907973403	0.2365034582717536	1274.3434906465736	506.7415310156716	2404.6134160444776	4055.698943093254	5042.084157770128	0.9481442260410452	6556.070199201589	17012.627567879805	4870.89536873835	698.7483947893705	-2.9678358091633505	11.054598750638029	0.3260798249751239	5062.5	5093.75	5125.0	0.1352613393220465	0.0192162710420533	0.3067661010121676	12.969520003886617	0.7654506404563564	pos	c
bird2	c_pos	1005.450332893919	0.307441111348696	1328.892117100763	524.2103115084002	2392.529207070497	4373.662298767831	5225.033872044015	0.919512017974282	3377.649895879112	7433.725053788204	4790.060320048071	994.9892442359006	-1.8018191218642632	5.103748635627301	0.4407821845939622	5093.75	5218.75	5250.0	0.1346875941622439	0.0240312207098348	0.4310168428379899	10.462403944654724	0.7927795994967238	pos	c
bird2	c_pos	1112.3828847405653	0.2500998174838933	1337.7747140030503	525.211567364582	2346.041726253217	4147.010997604725	5232.68446436138	0.9306046092251208	3060.7875203333037	7142.182582675223	4764.254218525787	1031.5537234874428	-1.6476622697056005	4.501863396178311	0.4417071022455842	5093.75	5250.0	5281.25	0.1330073882063498	0.0227838471227919	0.3200742412275019	10.860000667223373	0.7856975296297959	pos	c
bird2	c_pos	973.8480209578432	0.2555699395150982	1301.990386583375	514.2370824397257	2410.212396125988	4312.383544568494	5194.791279450764	0.9084857306708654	2492.7207677255105	6042.80790158308	4732.48831336084	1006.8660362990312	-1.8817908799349257	5.298928811304116	0.3567293892647113	5125.0	5156.25	5187.5	0.1393191061266349	0.0246536738348018	0.0387318386851787	11.028111960433304	0.7928295941418552	pos	c
bird2	c_pos	1140.5586173323104	0.1498328149429203	1277.2055031870357	837.2128051186547	2421.8725934192503	3356.270454904978	4971.348674702423	0.9243322891380358	10889.47550453842	27365.434040628134	4882.955408428537	716.6694927924705	-1.913394859951942	13.998017173828506	0.4298148299311736	5000.0	5062.5	5093.75	0.1229979907872312	0.0182820954856371	-0.3122407871244657	8.389922451170355	0.7876310077764527	pos	c
bird2	c_pos	1047.5564247879684	0.2587006264944281	1339.422875304104	650.4700764407181	2262.168531576911	3894.543184517832	5209.486039124763	0.88587698059367	8040.63191743622	19629.48537240528	4717.027085726367	1050.6018697190375	-1.51255161709362	4.261376391496865	0.4561910131176082	5062.5	5187.5	5218.75	0.1337549096060602	0.0192615730192267	0.2054085933899263	10.61139181841468	0.7741738365043889	pos	c
bird2	c_pos	1166.839629841475	0.1645888933071284	1279.202305383465	454.7612996557132	2258.491691455655	3916.3058028683135	5013.868748854194	0.8956880204790911	9592.638823285211	24917.47623268063	4824.23010083341	784.263583547923	-2.1313118218708564	11.206513196761268	0.4485425222313752	4937.5	5062.5	5093.75	0.1331518487364769	0.0196637943567189	0.4111423053042483	12.592336469259044	0.76990507159928	pos	c
bird2	c_pos	1131.653577772472	0.2093090780667711	1256.56678446592	549.6973734491712	2468.3627517944456	3378.456697001968	4964.522725087462	0.9501912339953552	7036.387119554428	16525.14770936594	4427.517968820153	1030.233879897808	-1.203937075440236	3.612875718987941	0.3870302218376008	4843.75	4937.5	4968.75	0.1214981335823454	0.0168571144792631	-0.1922308707375078	7.21720251013332	0.7866332959904782	pos	c
bird2	c_pos	1019.7693947660458	0.2635097652693215	1323.5641150462238	623.888746283554	2262.397828371745	3861.630555410346	5086.541286795915	0.9134824106241212	8879.984418195269	21522.583394011344	4529.401260855063	1097.726581604349	-1.145670652649954	4.003845847584438	0.4217725446849005	4968.75	5062.5	5093.75	0.1351133016077711	0.0223743532004397	0.4133989836739862	12.387880487680205	0.7767159424029497	pos	c
bird2	c_pos	1189.3707478901806	0.1934050650245107	1330.0809084625114	638.1127185740942	2289.2016593172684	4096.8879732485575	5168.8430729573765	0.9335951124130778	9657.171500715358	22990.65343566445	4780.285517888593	922.2855238327004	-1.960982086349612	6.537310300677651	0.3827365918154591	5093.75	5125.0	5156.25	0.1353357581972367	0.0219541240437591	0.4970512289149728	11.20062938035158	0.7797749608284298	pos	c
bird2	c_pos	1162.105851451351	0.1677191563290434	1331.4615771166775	507.49817562462846	2471.451202706252	3984.8726998572606	5270.373196495902	0.8796329404936851	8379.093397115266	19749.01224957228	4588.777243566338	1068.5376075942854	-1.3202272794686083	3.91459065771087	0.4249078635778685	5031.25	5093.75	5125.0	0.1354446970599281	0.0195489044553267	0.1892022949915042	8.241345662774851	0.782549463555753	pos	c
bird2	c_pos	874.5126546628466	0.3220402807076318	1259.7791205499334	624.2901445894482	2258.559677632468	3901.4573960395614	5006.785105395064	0.9592260837965252	5201.851398816612	12939.575800316614	4652.689654244172	884.9469643492044	-1.9952778471520416	5.7196851150201375	0.3795474851831785	4937.5	5000.0	5031.25	0.1308912881834139	0.0196265698939593	0.340558092443484	13.13172470650062	0.7639032493983862	pos	c
bird2	c_pos	947.536183237092	0.226149673630673	1245.689681278374	623.6230774296158	2422.1820593494112	3934.5581742692375	4985.8015868769	0.918822744113223	2878.4611506373503	6675.29075924326	4194.014434881526	1210.0921778892969	-0.6041137187350332	2.5192052098317625	0.4789098860850325	2531.25	4906.25	5000.0	0.1326984776403525	0.0237865243022132	0.2740820393676214	10.506864435863918	0.7919181857771181	pos	c
bird2	c_pos	1009.4468818004884	0.2363874928586975	1242.3617815688076	624.6418282441617	2290.5104728250294	3914.116718435145	4945.991442390621	0.96007578707669	4173.644170044637	10477.761051968931	4730.413083661356	735.0070523938273	-2.6726510676898263	10.231787669883396	0.4093360217794758	4875.0	4968.75	5000.0	0.1299223663035216	0.0205532546674488	0.3797820636642498	13.163646567300216	0.7692417903122408	pos	c
bird2	c_pos	1225.575510621332	0.1166509999578638	1299.998191649879	626.9116250014354	2352.147579907868	4086.205186588709	5075.896891010642	0.9270521748519648	4415.946961776081	10429.687530248988	4652.358110420476	942.2412204371255	-1.805769128112796	5.129184221039244	0.4595856175545216	4968.75	5000.0	5093.75	0.1294590945837213	0.0221191966046647	0.5384040390981435	11.39128033287683	0.7794181825980954	pos	c
bird2	c_pos	1215.9176972425992	0.1022324909075353	1246.2922722122885	498.1296251203367	2366.721131493635	4152.716931889549	5005.986616376694	0.9092349833004448	2523.838884319005	5836.450096470083	4184.785253919523	1211.9233025264946	-0.5896920967029261	2.758422015691631	0.4435621647972941	2500.0	4906.25	4968.75	0.131863749834048	0.0249838756587657	0.4468202048702657	10.71889236987668	0.7934819258699286	pos	c
bird2	c_pos	928.3260512781416	0.3487787109841151	1356.5230430794525	580.1274000363375	2467.9328589982724	3543.2786614498223	4979.39856565898	0.5102735565700293	1387.6610620742963	3223.033445149217	3992.409939747792	1245.0690438685608	-0.4247565884321408	2.313248463917067	0.6851082125286536	2656.25	4468.75	5218.75	0.1237776283498841	0.0255330902135772	0.672605717219275	11.384927188969316	0.7894314478470914	pos	c
bird2	c_pos	1074.652884256108	0.2266078234306163	1323.473470238141	649.2016259235993	2323.6733743282016	4205.331063600236	5184.023161586902	0.9193168538737264	2785.522687383944	6802.204822842527	4744.5508474890485	995.7680928603188	-1.7263308405125153	4.96196647826164	0.4270288476584941	5031.25	5187.5	5218.75	0.1337518012684353	0.0226813316152321	0.3231841130315685	12.720022792564246	0.7770465862529944	pos	c
bird2	c_pos	1102.2042408008103	0.2043040730389945	1311.9808268009824	645.0026604906166	2429.998109722328	4491.829449716413	5234.057199331828	0.9070828675071778	3262.2789640879987	8395.19811238226	4894.911537749509	825.2458094290872	-2.48400583626378	8.673632682964325	0.352595247645035	5156.25	5187.5	5218.75	0.1369742662402327	0.0224371441446566	0.3602674743122341	13.442867652930778	0.7710021253254675	pos	c
bird2	c_pos	1004.0856331694782	0.2077292952543543	1327.2296471282475	837.9946011106491	2318.584676213693	4068.8026815791	5148.684913725173	0.9220848243900194	3575.326916647045	7800.148139829223	4523.045627628408	1109.506941197656	-1.2202721625612485	3.115955767335528	0.4752409667211325	4968.75	5062.5	5187.5	0.1314258502782297	0.0228681611977472	0.2786697664968965	9.789701211935952	0.7924905098609666	pos	c
bird2	c_pos	1029.745246290958	0.2469226541496483	1330.554347275002	650.0879466661287	2231.729800064953	4045.0611554337256	5174.954141094739	0.9035703282696071	9400.479881565296	23596.163468379746	4777.076097852917	1011.7103980557954	-1.6128798569716172	5.73943862034305	0.4545466552282172	5031.25	5187.5	5218.75	0.1347387596289486	0.0227304578333022	0.4876045279427973	12.775599655434316	0.7768553017421881	pos	c
bird2	c_pos	1196.374011938785	0.2031556485391598	1342.421761026632	586.8891373152657	2318.5062199599515	4166.2886157819175	5255.884191368631	0.8950380793508588	7243.152891381952	16822.36328150164	4489.376064969817	1255.4341081124742	-0.732295385097809	2.2314825684340622	0.4434486701863663	2656.25	5250.0	5281.25	0.1368684496093365	0.0186990177261116	0.0727906934311942	8.393298889912415	0.7769292174487209	pos	c
bird2	c_pos	1057.469209295164	0.2028295951783301	1297.8359049169494	839.0418425793431	2327.319403991148	4237.082678329572	5124.521265403989	0.9212225266873304	2183.907288641248	4557.374740841413	4676.089750588098	1009.7366465922282	-1.839427910134549	5.51726942311053	0.4810401021125317	5000.0	5062.5	5156.25	0.1342394827112717	0.027218056388683	0.2593279082542788	7.876463976561478	0.8182412463862511	pos	c
bird2	c_pos	1035.375989233782	0.2960238730942663	1316.7943790803151	521.4317855284331	2225.9663932289773	3997.7779377397937	5252.867370396578	0.9154119705861324	1308.4857226190236	2777.595381825094	4301.684417891985	1351.49246331922	-0.6800024061995457	2.3590091507556483	0.4387373753508921	2593.75	5218.75	5250.0	0.1360378466004398	0.0282643332655408	-0.0274230545686798	9.113630960651385	0.8177033554915272	pos	c
bird2	c_pos	1046.0896008930392	0.1995022991512634	1312.2690266841291	858.9645389050704	2328.8705971097365	4369.039421864313	5209.10928668072	0.9399559526956516	2511.778879680425	5297.892877977616	4922.735702067197	819.1861925990468	-2.835129536655184	10.705966575689876	0.3883507322911162	5125.0	5187.5	5218.75	0.1352833562024119	0.0249119866890544	0.194278969758006	9.674133844665718	0.802106071284956	pos	c
bird2	c_pos	1137.7016829711515	0.1960394245200805	1321.8132059554375	652.0020073028644	2375.0946476209865	4322.639475125286	5226.4540804444	0.928097604203931	3325.8213325656293	7940.991054307322	4975.778005974324	783.4091935331327	-2.821763467765701	10.645941633703377	0.3913428240777886	5125.0	5218.75	5250.0	0.1344142286775808	0.0224898928180583	0.3557999034315833	12.665548745451128	0.7761349103951455	pos	c
bird2	c_pos	1260.0291469101749	0.0212704532913938	1285.6971830781586	1212.9678750294383	2330.586886405595	3718.400817934484	5038.370302946606	0.9205136770240268	4958.590831442457	12070.169147355213	4813.434996511658	844.9992376627697	-1.7239502479101372	8.666001331765107	0.5101871092844094	4906.25	5062.5	5125.0	0.1271494777792538	0.019723908518624	0.4039625537424213	13.037491133322757	0.7636758137500014	pos	c
bird2	c_pos	1038.491147410116	0.1823121656890756	1269.6741162388644	836.5366464559635	2305.20850214999	3969.979561055703	5008.34028709836	0.9004430086600899	7836.346230811995	19258.669075429774	4675.444213589681	932.267771162057	-1.4465383619278176	6.403822410099635	0.4520707221103878	4843.75	5031.25	5062.5	0.1312256782722385	0.0175786354406421	0.0196358278507543	8.840722773569679	0.7693570384037381	pos	c
bird2	c_pos	1160.5104127184727	0.2512079923411744	1364.214991421402	523.3303214463272	2462.0482135202988	4189.237271108488	5359.858008777016	0.8778054885938227	2222.842921023124	4750.071423894488	3548.148004471441	1331.0878317505717	0.7594372133024162	2.2749020852416035	0.4767553927513939	2625.0	2656.25	5250.0	0.1357009930433879	0.0251906266267138	0.0967712756850299	10.039438952931617	0.80192257547752	pos	c
bird2	c_pos	1075.284774798972	0.2485631114249073	1336.7094515030317	651.6424749422241	2296.0837175379347	3844.0096271818825	5196.634692329344	0.9056414996128134	5040.180360159151	11705.731122839878	4558.516654377841	1146.0395841471252	-1.117873979202572	2.904660160672081	0.4928202115604785	4968.75	5156.25	5218.75	0.1329449928647338	0.0218255548442397	0.538323544370999	11.79301513095157	0.7780982547376983	pos	c
bird2	c_pos	1102.2321301482016	0.1905535853735525	1335.5220727785802	861.0132829869665	2365.8570695326166	4107.12770021669	5178.240114524351	0.8867228810095875	3785.065396469628	8561.730503108087	4596.736615935782	1130.6424551914188	-1.173716678539512	3.4019346885822848	0.4625885266364711	4968.75	5187.5	5218.75	0.1352434326444731	0.022282326732643	0.2884369727338338	11.129150296967712	0.7823224605936498	pos	c
