Bird	calltype	fund	cvfund	maxfund	minfund	F1	F2	F3	sal	rms	maxAmp	meanS	stdS	skewS	kurtS	entS	q1	q2	q3	meanT	stdT	skewT	kurtT	entT	preorpost	nameofsyl
bird1	a_pos	1220.5696056915178	0.0759651175150804	1301.3347714489023	969.2086037208176	1320.535127258947	3581.928677983884	3874.6154820522074	0.8455699940332618	1827.2161173877453	4641.678950260332	3714.165941439769	512.9538093264493	-6.119463344649535	46.116032822932816	0.4456973331514537	3625.0	3812.5	3875.0	0.1257975905813791	0.0316231192160783	-0.0098031747141365	8.55201775170189	0.7990902028809723	pos	a
bird1	a_pos	1136.1459950663725	0.1835017040696326	1281.4707640475096	608.4840187077174	1335.316464697356	3507.1149550982404	3746.082447691707	0.7964000641029034	1596.872601192394	3941.564915802839	3557.3777218814284	577.9906203044112	-5.41796593726389	34.09085565511625	0.4221713414650402	3593.75	3625.0	3687.5	0.1257238245121059	0.0356877398673522	0.2629432056789494	7.3733209448853	0.811432048198643	pos	a
bird1	a_pos	1212.8926295536353	0.0190430958423753	1259.2946512622889	1185.3639670496125	1352.318003825688	3565.735744181787	3784.1294342980023	0.8589536848671196	3047.71311157156	7833.823330423111	3593.341034177939	345.1888970337835	-7.950519068936091	91.17500693359004	0.4303869030689626	3531.25	3593.75	3718.75	0.1252966584647167	0.0290964346868359	0.5192231344523808	10.662363473079846	0.7770955949715986	pos	a
bird1	a_pos	1003.569925615162	0.2347003428407321	1491.0711716330377	455.1951966430919	1966.011730537131	3126.361604610063	4690.807623844607	0.5031500426014953	608.273840662335	1397.5388602854866	2511.1445736213227	1332.5438336298007	-0.560246650228537	3.864471519148092	0.6377251769665365	2593.75	2968.75	3125.0	0.1292008102540848	0.0493427623338482	0.1131153361683445	4.068331261146372	0.9070857193368416	pos	a
bird1	a_pos	1181.8677721036372	0.0205985393080906	1212.597956015258	1142.9923370396125	1303.2056916597808	3520.8769569855813	3961.969059309233	0.7536571184794126	943.6721614218108	2107.178367761337	3382.525209519926	810.8165205318443	-3.2812637313601933	15.15797647700895	0.4883074440978726	3468.75	3562.5	3625.0	0.1155422693264721	0.0371189454704944	0.3783902145618424	6.0718872979303615	0.8346878852831006	pos	a
bird1	a_pos	967.9008088873944	0.3736592292187659	1325.8926121117292	338.33594937977864	1517.6949447810491	3357.813937234431	4296.625025641692	0.6333094099764168	769.3857282951495	1889.8467980957191	2959.646325222776	1109.3321289317023	-1.8068391292874268	5.753912355707668	0.4923934388166676	3312.5	3375.0	3406.25	0.1294905993193847	0.0456373712162948	0.0571101314791578	4.719376020687584	0.8760925070741954	pos	a
bird1	a_pos	1184.4774087564117	0.0244021561179633	1232.5964537791604	1131.2414682142723	1568.336634209605	3492.791868893414	3880.229310597559	0.7897809065579484	2015.3714560361293	5078.985238379787	3467.8943329548774	514.7279776406475	-4.972328237183822	39.94644234349225	0.4219563147823685	3468.75	3500.0	3593.75	0.1280053604499091	0.0349837428734239	0.4092543894445236	8.086559458653765	0.80483351622597	pos	a
bird1	a_pos	1182.5369625888688	0.0106339221726199	1210.3980838367136	1139.2856916516932	1645.9388283516876	3547.366996028239	3931.254852813765	0.8204648734928981	3120.622126211816	7514.213511193555	3541.145710861304	312.5230641809722	-8.423916933513414	104.96522323708876	0.3704691701460641	3500.0	3531.25	3625.0	0.1162715057820851	0.0266713258209032	0.8570355467978438	11.353897282754138	0.7731772424085301	pos	a
bird1	a_pos	1156.5747008423073	0.0151485810599169	1204.312921398044	1142.111916227831	1366.6309313783484	3447.325793830411	4215.547577324592	0.6844984087530873	743.4603900313482	1721.241679224058	3153.9694459273323	1126.194287260311	-1.6302558764865382	7.0498839406883445	0.4930211964720645	3437.5	3468.75	3500.0	0.1172321496138264	0.0405047940109206	0.3425852047569222	5.25017268691338	0.8600935324238407	pos	a
bird1	a_pos	1180.1269687930553	0.0046968340497892	1197.723217494067	1172.3391454222235	1592.855002941905	3515.9867243319363	3891.0107419316655	0.92821205949375	1806.282906390459	4577.548754224982	3464.4376990154637	524.1454511997791	-5.251029644080904	40.238922644051165	0.3437367034786368	3500.0	3531.25	3562.5	0.1276404601441839	0.0337832663494185	0.1494085202949487	8.100941532911161	0.8040509576595846	pos	a
bird1	a_pos	1202.0168330602537	0.0897706551365462	1308.1979004937589	914.047995437867	1786.4273506167656	3634.005034265324	3973.331951442607	0.8746147745131689	2117.071148202428	5270.776217543397	3617.249391181981	465.8254677019704	-6.547184632171351	54.68685877195186	0.3597479270173233	3625.0	3656.25	3687.5	0.1265770093556101	0.0345921812254462	0.4871291952145072	8.237481891470058	0.799717763705392	pos	a
bird1	a_pos	1237.485191667434	0.0493504245765644	1299.3024232779512	1135.7148788081572	1425.5336935129567	3474.9675600635783	3867.668412645776	0.7783388823111793	1581.525156940278	3679.5342043374926	3666.1076900270655	604.6274556914022	-4.974645505557198	31.82755639936595	0.4855219857107256	3687.5	3812.5	3843.75	0.1285361705486563	0.0366060846895762	0.046412313933195	7.027912120570679	0.8179869491869326	pos	a
bird1	a_pos	1196.4620264747296	0.0147355890515851	1233.746493890506	1176.7106996287143	1908.7223597593213	3553.607465526273	4217.915985488597	0.6439108245560731	731.1247830922291	1754.8068891493276	3162.1099057629444	1221.2494556044448	-1.8658608710256392	6.024224558165962	0.5071807916952314	3500.0	3562.5	3625.0	0.1294819077559853	0.0469468339562386	0.0668447453732179	4.500645747406821	0.8818490111830944	pos	a
bird1	a_pos	942.91518137425	0.2616207591019198	1226.7102388886865	405.7169356746695	1255.0062877985215	3481.282247538206	3703.45869828479	0.8618309611806401	999.7034329346176	2361.4758748219	3462.1960206583203	805.8515409792154	-3.588746712635356	16.52891937062431	0.3040905823217105	3625.0	3656.25	3687.5	0.116313002818116	0.0370241067496337	0.4347514661578537	6.253978488641545	0.8311492608175484	pos	a
bird1	a_pos	1138.8045985051897	0.002875999514802	1144.779003215665	1134.673266294937	1250.6642462789307	3288.082131154669	4207.8882731253925	0.4784899810362679	317.3795591609928	670.3280878381886	2005.577636571271	1894.2509831980228	0.2595223364709162	1.9231383707643592	0.5993781416108885	31.25	2593.75	3625.0	0.1190891252009517	0.0504920179951622	0.0710169453716474	3.34321613610643	0.9309618240595424	pos	a
