Bird	calltype	fund	cvfund	maxfund	minfund	F1	F2	F3	sal	rms	maxAmp	meanS	stdS	skewS	kurtS	entS	q1	q2	q3	meanT	stdT	skewT	kurtT	entT	preorpost	nameofsyl
bird4	a_pos	1170.237831641247	0.0085421122529676	1198.4424076990804	1159.450273194734	1831.8647942646087	3553.2840494305	5158.667583808731	0.3807992879166787	262.14969886448074	509.8988704076064	3246.582168409997	2120.660534023669	0.07471422247202	1.9146237956816048	0.8303181840138537	1625.0	2937.5	5343.75	0.1342386591721378	0.0474338363511224	0.1271245138306356	4.476428133680771	0.9036342928154174	pos	a
bird4	a_pos	1044.4642822987378	0.32824812721938	1450.716592898279	344.32959868630826	1929.941965641936	3443.012464524548	5200.230730201874	0.5448502317762949	322.595994738894	664.8997501453999	3226.6755153975137	1930.1608051105472	0.4240337506556011	2.3043591727225485	0.7325132308104616	2250.0	2437.5	5375.0	0.131591391260062	0.0431554632325332	0.2355604667003058	5.288547154039152	0.8795917929965398	pos	a
bird4	a_pos	1196.6928643250617	0.259261797917338	1488.5661318150746	741.5880795032797	1781.597783481823	3447.311115809567	5071.02020254636	0.3895733821495307	359.1956868175911	666.8064273223057	3518.3349441544	2223.264338304996	0.359056974183053	1.940861990440113	0.8653100230845935	1781.25	2687.5	5781.25	0.1330516887959066	0.0400971123185885	0.0695744059480817	5.76442512528607	0.8704660653313269	pos	a
bird4	a_pos	1099.1442835205992	0.3144480259784617	1470.8688966914406	731.0933006665425	1724.4018128727216	3408.962074372092	5005.272396154509	0.4338812607760411	306.6719677772977	568.573819195299	2648.4277385749588	1920.2753613709829	0.7032680431440358	2.792332828486168	0.8227294714177341	1500.0	2218.75	3937.5	0.132241418119722	0.0444535519753599	0.124705646430112	4.821361989521186	0.8929535920142702	pos	a
bird4	a_pos	994.642112149574	0.3143416879024863	1450.6643479223862	725.4815861006347	1766.982122988304	3346.4174406606794	5012.742131382489	0.4207947109129617	410.0010175194426	756.0493413323404	3380.000251185723	2278.251611018225	0.4400008406948367	1.942145374181723	0.8429010324540598	1593.75	2437.5	5687.5	0.1345972480315817	0.0410278367244276	0.095723228954935	5.681349993328659	0.8722268202330866	pos	a
bird4	a_pos	1203.2402515102683	0.1825353019864497	1476.1716742125586	731.5486150310679	1759.203667786882	3213.6780104982627	4956.5575212563	0.5698390679823414	382.0735033786095	766.3215003863442	2839.592413132096	1995.7179611857232	0.934665991508742	3.1203879744037057	0.8014068883376438	1500.0	2375.0	3593.75	0.1341838001588153	0.0422095514279275	0.1946390661047217	5.522360919105386	0.8761987020576789	pos	a
bird4	a_pos	822.17117853713	0.2090004216517761	1197.7946735174594	511.8438263106539	1866.8233293596363	3409.9629673699487	5168.708135393721	0.4976360195152197	387.1486202016177	770.9679281430178	3950.788945456368	2378.311393498325	-0.066817123953824	1.555983969317244	0.8032927015163008	1937.5	3750.0	6468.75	0.1355712240328877	0.0422582755890146	0.1098013978910925	5.520273099456527	0.8772032924950273	pos	a
bird4	a_pos	1389.135329242169	0.0331162995424275	1449.9453609909392	1322.4555816970687	1690.2600950965448	3491.4397531841573	5176.472465943962	0.4926052480088583	291.0231413589348	549.8717469096895	3420.5199648586618	2470.13163783476	0.0316695090843615	1.5480906622811013	0.8186652396545767	1375.0	2968.75	5875.0	0.1337241174249463	0.0450006443726951	0.0911335611085519	4.843080481374128	0.8937763219986418	pos	a
bird4	a_pos	937.4055782264044	0.1817453933425874	1161.1828802355296	774.7000461617806	1909.6455994285284	3483.335693665402	5035.344888821531	0.4750635892688072	344.98814975062464	696.0841985667765	3554.079915597663	2158.302202575217	0.1290019518860752	1.92322117495602	0.8174942574993972	2125.0	2968.75	5531.25	0.1321226572930967	0.0423407108345445	0.1375200868934653	5.363175294121241	0.8779780043675043	pos	a
bird4	a_pos	939.7678953702618	0.2096476454490798	1275.359139158057	800.2314397681263	1675.3126156016622	3496.419215604144	5227.354029985644	0.4559306586369697	180.77382665977683	289.29991346275455	1862.464996141072	2076.78506825588	1.164737884441199	3.4532326146466485	0.7322179916770786	62.5	1531.25	2593.75	0.1366784701272307	0.0548716843845603	-0.0195336408210507	3.4101743659251227	0.9423515345955128	pos	a
bird4	a_pos	825.7657741983858	0.4474223617635803	1454.3793328614508	397.919850553316	1922.1796002484955	3718.64821188334	5329.121666041251	0.4687071494934038	302.2011192484544	569.5289198829424	3129.955785618282	2168.6409671611477	0.2827980772307836	1.9246078297719973	0.7941707309653736	1625.0	2437.5	5406.25	0.1343163925725842	0.0463635772869875	0.1151370037944979	4.637885293965449	0.90022203243937	pos	a
bird4	a_pos	1128.160277295342	0.2453717627237872	1482.833979898665	732.8514129398036	1723.276634079677	3211.6125552352573	5137.17713702226	0.5560082932569478	407.3133652691256	786.8808181820874	3026.105268012312	2069.583873855613	0.7981528591335306	2.498372724220558	0.8198195500566654	1562.5	2500.0	4218.75	0.1344552847357692	0.0415837320761675	0.1090988623576762	5.535301793588432	0.8765206764663055	pos	a
bird4	a_pos	982.3503922696956	0.1871352723342109	1162.163635669042	774.6155866959267	1834.5052602021904	3357.4444877696624	5062.036152024844	0.4451885040319638	319.39707255484706	638.3474366957579	3721.1990050578215	2391.4205688789	-0.0511604830343282	1.7079885436216231	0.8284653572946303	2125.0	3406.25	6062.5	0.1329867118155489	0.0433850271836188	0.1425426686818161	5.187239594875486	0.8832976138606544	pos	a
bird4	a_pos	1140.6673721132215	0.2407757023094996	1400.0295750467212	590.3007213031321	1899.2302849301648	3605.499026291331	5145.6148376442925	0.4765906662441652	371.4653135208624	699.1911527741154	4002.1789044739153	2270.1843453851457	-0.140248214656691	1.7154671837127795	0.8377686505809747	2250.0	3875.0	6187.5	0.1348191264156875	0.0430725683813809	0.1523520288154553	5.328585609765953	0.8816296632758872	pos	a
bird4	a_pos	1286.8111288988546	0.1469972958689415	1434.6432194200445	735.4097032056799	1764.346696979845	3342.2910813664	4968.725708401372	0.5092274098349222	396.7883425779203	727.5432623099136	3630.97352856707	2150.21493329855	0.2589152578320071	1.8901749804225516	0.8477695260224963	1906.25	2875.0	5750.0	0.1326311539551516	0.0402465920295675	0.0959179295671885	5.663503454886727	0.872635432634815	pos	a
bird4	a_pos	989.529445070244	0.3487667114220605	1470.9102204185572	476.09721972789737	1881.3041989619549	3365.055649058772	5246.497202245858	0.5515039826043705	415.9281950675747	837.3605867192808	3414.6621393967584	2086.978136966018	0.4494436035839161	1.946223425524929	0.7570179464426577	2156.25	2406.25	5781.25	0.1346762157882294	0.0406959959027112	0.1655142560924287	5.830736904593856	0.8695788760996893	pos	a
bird4	a_pos	982.3661171586964	0.3969731403295015	1425.30495591292	300.5718838948007	1898.524183243637	3319.325541481856	5026.208538710753	0.4871246370132146	438.193072833053	844.5167929533873	3047.5636479348404	1950.897448662481	0.7392824934924648	2.642803428786896	0.7890718665428392	1968.75	2375.0	4218.75	0.133276858141576	0.0406945286257228	0.1891679733395381	5.738788874960766	0.8729674900167027	pos	a
